部屋主,取得日,順番,曲名（ファイル名）,作品名,歌手名,歌った人,コメント
冨塚部屋,2026/05/09,71,獣になれ!,置き場がない! OP,福山芳樹,コタ,
ながし部屋,2026/05/09,70,arrow,劇場版総集編 ガールズバンドクライ なぁ、未来。,トゲナシトゲアリ,ながし,
ぬこ部屋,2026/05/09,70,おなじ星(画質アップ版),DTエイトロン ED,Jungle Smile,ぬこ,
冨塚部屋,2026/05/09,70,アンジェラ〈ANGELO〉アコースティックミックス,宇宙の騎士テッカマンブレードII NEXT GENERATION1 IM,小坂由美子,富居精市,
ながし部屋,2026/05/09,69,ギフティ【ED1】,ささやくように恋を唄う ED,木野ひまり(CV:嶋野花),千秋,
ぬこ部屋,2026/05/09,69,[OP]ノンシナリオ・エチュード,彼女、お借りします 第5期,雨宮天,芝ちゃん,
冨塚部屋,2026/05/09,69,0263_魔法のゲーム(OnV),,,たてやま,
ながし部屋,2026/05/09,68,焚音打,BanG Dream! Ave Mujica,mygo,にゃむい,
ぬこ部屋,2026/05/09,68,業魂REQUIEMER,ゴーストコンサート : missing Songs OP,"藤寺美徳,相葉芹亜",加古,
冨塚部屋,2026/05/09,68,Moon Revenge,美少女戦士セーラームーンR ED,"三石琴乃,富沢美智恵,久川綾,篠原恵美,深見梨加",あにょん,
ながし部屋,2026/05/09,67,Ready to Rock,ロックは淑女の嗜みでして OP,BAND-MAID,あきらん,
ぬこ部屋,2026/05/09,67,春の歌(花葉雛菊),春夏秋冬代行者 春の舞 挿入歌,牛尾憲輔,みにゅ,
けんちぃ部屋,2026/05/09,67,Ender Ember【_パート分け】,Re:ゼロから始める異世界生活 4th Season ED,MYTH & ROID feat.TK from 凛として時雨,はせ,爆死覚悟！！
冨塚部屋,2026/05/09,67,A Night Comes,夜が来る! -Square of the Moon-,豊田瀬利香,コタ,
ながし部屋,2026/05/09,66,運命の華【劇場版アニメ映像】,劇場版総集編 ガールズバンドクライ なぁ、未来。,トゲナシトゲアリ,ゆーき,
ぬこ部屋,2026/05/09,66,Future Never Ends,プリンセッション・オーケストラ Ed,オルケリア,せれろん,
けんちぃ部屋,2026/05/09,66,Hidamari【_Last版】,妻、小学生になる。 ED,Ms.OOJA,けんちぃ,
冨塚部屋,2026/05/09,66,MIZU-KAGAMI,ふしぎ遊戯 第2部 IN,関智一,富居精市,
ながし部屋,2026/05/09,65,誰にもなれない私だから【アニメ映像】,ガールズバンドクライ,トゲナシトゲアリ,ながし,
ぬこ部屋,2026/05/09,65,RES∞NALIST,ゴーストコンサート missing Songs In,相葉芹亜(CV:藤寺美徳)、クレオパトラ(CV:日高里菜),愁,
けんちぃ部屋,2026/05/09,65,It's a beautiful story,異世界のんびり農家2 OP,"ルールーシー=ルー(CV:下地紫野),ティア(CV:洲崎綾)",ハピネス,よろしくお願いいたします
naoo部屋,2026/05/09,65,飛ぶ時,黄泉のツガイ OP,Vaundy,なお,
冨塚部屋,2026/05/09,65,LOVEコンチェルト,あねよめコンチェルト OP,Ayumi×薬師るり,たてやま,
ながし部屋,2026/05/09,64,雑踏、僕らの街【アニメ映像】,ガールズバンドクライ,トゲナシトゲアリ,千秋,
ぬこ部屋,2026/05/09,64,消えないで…,D.C.II S.S.～ダ・カーポII セカンドシーズン～ IN,yozuca*,ぬこ,
けんちぃ部屋,2026/05/09,64,Wondrous,ワンダンス ED,ELSEE,サイバードラゴン,今期のストック尽きたので
naoo部屋,2026/05/09,64,私は、わたしの事が好き。,超かぐや姫! IN,かぐや(CV:夏吉ゆうこ),りょ〜2,
冨塚部屋,2026/05/09,64,Lights～遥かなる旅立ち～,魍魎戦記MADARA2 IM,国府田マリ子,あにょん,
ながし部屋,2026/05/09,63,ワタシダケユウレイ,ぼっち・ざ・ろっく! IN,"SICK HACK,千本木彩花",にゃむい,
ぬこ部屋,2026/05/09,63,サクラアマネクセカイ,D.C.II S.S.～ダ・カーポII セカンドシーズン～ OP,yozuca*,芝ちゃん,
けんちぃ部屋,2026/05/09,63,ろんぐらいだぁす! - ♡km／h (ハートキロメートルパーアワー)／Ray,ろ,,ネム,
naoo部屋,2026/05/09,63,Trigger(パート分け),リコリス・リコイル パチンコ・パチスロ搭載曲,ClariS,みなぴー,オンボーカルで入れてます。 パートが重なっても構わないのでパート分け出来れば。
冨塚部屋,2026/05/09,63,GrandBlue,ぐらんぶる OP,湘南乃風,コタ,
ながし部屋,2026/05/09,62,Follow your arrows,ささやくように恋を唄う,SSGIRLS(笹倉かな),あきらん,
ぬこ部屋,2026/05/09,62,Pages,本好きの下剋上 領主の養女,Little Glee Monster,みにゅ,
けんちぃ部屋,2026/05/09,62,204号室,彼女、お借りします 第5期 ED,なきごと,はせ,よろしくお願いします!!!練習
naoo部屋,2026/05/09,62,bookmarks【_アニメMV版】,ざつ旅-That's Journey- ED,"Sizuk,春茶",ラキア,福島旅行の時に聖地巡礼したので
冨塚部屋,2026/05/09,62,Shoot,機動戦士ガンダムSEED,イザーク・ジュール(関智一),富居精市,
ながし部屋,2026/05/09,61,迷路日々【第7話 挿入歌編集版】,BanG Dream! It's MyGO!!!!! IN,MyGO!!!!!,ゆーき,
ぬこ部屋,2026/05/09,61,lulu.,葬送のフリーレン(第2期) OP,Mrs.GREEN APPLE,加古,
naoo部屋,2026/05/09,61,OnyXXX【【リリックビデオ、パート分け】.mp4】,超かぐや姫! IN,Black onyX,あきらん️,
冨塚部屋,2026/05/09,61,ふられ気分でRock'n Roll,せんせいのお時間-DOKI DOKI SCHOOL HOURS- ED,DROPS,たてやま,
ながし部屋,2026/05/09,60,ドッペルゲンガー,劇場総集編ぼっち・ざ・ろっく! Re:Re: OP,"結束バンド,長谷川育美",ながし,
ぬこ部屋,2026/05/09,60,父よ,宇宙刑事ギャバン,大葉健二,せれろん,
けんちぃ部屋,2026/05/09,60,[ら] 【ラーメン大好き小泉さん】［OP］FEELING AROUND／鈴木みのり【on】,-,,りょ〜2,
naoo部屋,2026/05/09,60,なぜ?謎?!ANSWER【パート分けVer2】,名探偵プリキュア! ED,"熊田茜音,増井優花",ラキア,唄っておくかな…！（合唱に入りそうな…気もする？w） >> 参加します! by 雪兎
冨塚部屋,2026/05/09,60,Fight,サザンアイズ吸精公主(PS)(OP),小森まなみ,あにょん,
ながし部屋,2026/05/09,59,Utauyo!!MIRACLE,けいおん!!,放課後ティータイム,千秋,
ぬこ部屋,2026/05/09,59,TEST ME,【推しの子】,ちゃんみな,愁,
けんちぃ部屋,2026/05/09,59,かくしん的☆めたまるふぉ～ぜっ!,干物妹!うまるちゃん OP,土間うまる [田中あいみ],ぴぴ,
naoo部屋,2026/05/09,59,宇宙刑事ギャバン,(G)-串田アキラ -宇宙刑事ギャバン,,にゃむい,追悼です
冨塚部屋,2026/05/09,59,あなたに逢いたくて～Missing You～ Millennium Dance Version【パート有】,トラブルチョコレート ED 2,"丹下桜,氷上恭子",コタ,
ながし部屋,2026/05/09,58,KiLLKiSS,BanG Dream! Ave Mujica OP,Ave Mujica,にゃむい,
ぬこ部屋,2026/05/09,58,Butterfly Dream,あおぎり高校 IM,千代浦蝶美,ぬこ,
けんちぃ部屋,2026/05/09,58,アオレイド  キー変更： -3,シュート! Goal to the Future OP,宮川愛李,千秋,
naoo部屋,2026/05/09,58,Shy Girls(on_off)パート分け,ちゅーぶら!!,葉山奈由・神宮寺弥子・白石遥・天原清乃,naoo,このターンのメンバーだったら4パート分けいけるかなー
冨塚部屋,2026/05/09,58,凛花,らいむいろ戦奇譚 OP,らいむ隊,富居精市,
ながし部屋,2026/05/09,57,名もなき何もかも【LIVE=3rd 咆哮の奏 #15】,ガールズバンドクライ,トゲナシトゲアリ,あきらん,
ぬこ部屋,2026/05/09,57,涙なめなめソング,霧尾ファンクラブ IN,,芝ちゃん,
タマ部屋,2026/05/09,57,【よわよわ先生】よわよわ つよつよ みにみに こわこわ(パート分け)(ver2)／鶸村ひより(高野麻里佳)、椋林瑞希(伊駒ゆりえ)、雪下祐樹(篠原侑),,,萌カラ合唱,
けんちぃ部屋,2026/05/09,57,ダイナミック琉球 ～エイサーver.～,CRスーパー海物語IN沖縄5 挿入歌,マリン&ワリン&ウリン,けんちぃ,夏になるとよく歌います〜
naoo部屋,2026/05/09,57,ヒトリジメ,カードキャプターさくら,グミ,雪兎,
冨塚部屋,2026/05/09,57,秘密ドールズ,ストロベリー・パニック ED 1,"中原麻衣,清水愛",たてやま,
ながし部屋,2026/05/09,56,星座になれたら【LIVE STAGE「ぼっち・ざ・ろっく!」2024 PARTⅡ 秀華祭 千秋楽公演 in THEATER MILANO-Za】,ぼっち・ざ・ろっく! IN 08話,"結束バンド,長谷川育美",ゆーき,
ぬこ部屋,2026/05/09,56,Bubee,魔法の姉妹ルルットリリィ OP,ILLIT,みにゅ,
タマ部屋,2026/05/09,56,【超かぐや姫！】[ED]ray（パート分け）／月見ヤチヨ(早見沙織)&かぐや(夏吉ゆうこ),,,りょー２,
けんちぃ部屋,2026/05/09,56,SKILLAWAKE【最終】,転生貴族、鑑定スキルで成り上がる OP,PassCode,サイバードラゴン,
naoo部屋,2026/05/09,56,飛ぼうよ,黄泉のツガイ ED,yama,あきらん️,
冨塚部屋,2026/05/09,56,行くよ?Lucky Wave,おねがい☆ツインズ みずほ先生とはちみつツインズ,宮藤深衣奈&小野寺樺恋(中原麻衣&清水愛),あにょん,
ながし部屋,2026/05/09,55,今、僕、アンダーグラウンドから,劇場総集編ぼっち・ざ・ろっく! Re: ED,"結束バンド,長谷川育美",千秋,
ぬこ部屋,2026/05/09,55,部屋移動15時半〜17時半,,,小休止,
タマ部屋,2026/05/09,55,【カナン様はあくまでチョロい】ポップ・スナック・ジャンクなHUNNY(MVver)(パート分け)／あおぎり高校,,,ハピネス,
けんちぃ部屋,2026/05/09,55,ギフト,お隣の天使様にいつの間にか駄目人間にされていた件 OP,オーイシマサヨシ,りょ〜2,
naoo部屋,2026/05/09,55,叶えたい、ことばかり,学園アイドルマスター IM,[月村手毬(小鹿なお),ラキア,ルルットリリィ繋がりで学マス曲に興味を持ち始めましたw
冨塚部屋,2026/05/09,55,AIZO(パート分け),呪術廻戦(死滅回游 前編) OP,King Gnu,コタ,
ながし部屋,2026/05/09,54,ダレモ【公式MV】,ガールズバンドクライ,トゲナシトゲアリ,ながし,
ぬこ部屋,2026/05/09,54,ミラクルクルクル★ムゲンソウルズ,PS3 圧倒的遊戯ムゲンソウルズ(耳コピ・パート分け無),田村ゆかり&早見沙織,あにょん,
タマ部屋,2026/05/09,54,【とんがり帽子のアトリエ】[OP]／風のアンセム(2人パート)／Eve feat. suis from ヨルシカ,,,みなぴー,
けんちぃ部屋,2026/05/09,54,夏祭り(修正1)【※アニメ映像版1～5話】,お隣の天使様にいつの間にか駄目人間にされていた件2 Ed,椎名真昼,ぴぴ,
naoo部屋,2026/05/09,54,のんピースマイペース,ご注文はうさぎですか?,ココア 千夜,にゃむい,
冨塚部屋,2026/05/09,54,ララバイ☆あ・げ・た・い,NG騎士ラムネ&40EX ビクビクトライアングル愛の嵐大作戦 ED,三石琴乃、林原めぐみ,富居精市,
ながし部屋,2026/05/09,53,ホーミー・タイッ!! (on-off),moment/memoryライブ映像,一家Dumb Rock!,にゃむい,
ぬこ部屋,2026/05/09,53,唱,ぷにるはかわいいスライム ED,ぷにる(CV.篠原侑),加古,
タマ部屋,2026/05/09,53,【五等分の花嫁＊】五等分の笑顔(パート分け)／中野家の五つ子(花澤香菜、竹達彩奈、伊藤美来、佐倉綾音、水瀬いのり),,,ナガシ,
けんちぃ部屋,2026/05/09,53,君は恋人,お隣の天使様にいつの間にか駄目人間にされていた件2 OP,オーイシマサヨシ,千秋,
naoo部屋,2026/05/09,53,ちゅーんあっぷ☆,黒猫と魔女の教室 ED,スピラ・スピカ,naoo,
冨塚部屋,2026/05/09,53,MELODEA【_MV版】,SI-VIS:The Sound of Heroes 挿入歌,SI-VIS,たてやま,
ながし部屋,2026/05/09,52,星空ライトストーリー,SHOW BY ROCK!!STARS!! ED,Mashumairesh!!,あきらん,
ぬこ部屋,2026/05/09,52,ココロオドル,SDガンダムフォース,,コタ,
タマ部屋,2026/05/09,52,【メイドさんは食べるだけ】[ED]しあわせフレーバー（パート分け）／ARCANA PROJECT,,,はせ,
けんちぃ部屋,2026/05/09,52,うれしい!たのしい!大好き!,お隣の天使様にいつの間にか駄目人間にされていた件2 ED1,椎名真昼,けんちぃ,
naoo部屋,2026/05/09,52,レコード【カップリング曲】,カードキャプターさくら クリアカード編 C/W,坂本真綾,雪兎,
冨塚部屋,2026/05/09,52,スペシャルメニューをあなたに,万能文化猫娘 SOUND PHASE-0Ⅵ IM,久川綾,あにょん,
ながし部屋,2026/05/09,51,OnyXXX【アニメ映像、パート分け】,超かぐや姫! IN,Black onyX,あやめ。,
ぬこ部屋,2026/05/09,51,ペタルズ,ジャヒー様はくじけない! ED,岡咲美保,ぬこ,
タマ部屋,2026/05/09,51,【黒猫と魔女の教室 ED】 ちゅーんあっぷ☆(cut&コーラス入-on) ／ スピラ・スピカ,,,けんちぃ,
けんちぃ部屋,2026/05/09,51,二つの道,最強の王様、二度目の人生は何をする? Season 2 ED,22/7,サイバードラゴン,今期のかなり好きな曲
naoo部屋,2026/05/09,51,サブマリンユース,クラスで2番目に可愛い女の子と友だちになった OP,reGretGirl,あきらん️,
冨塚部屋,2026/05/09,51,,,,小休止,異動です。
ながし部屋,2026/05/09,50,MONSTER,ようこそ実力至上主義の教室へ 4th Season 2年生編1学期,藍井エイル,なお,
ぬこ部屋,2026/05/09,50,大好き∞無限POWER,HUGっと!プリキュア IN,キュアマシェリ(田村奈央)・キュアアムール(田村ゆかり),芝ちゃん,
タマ部屋,2026/05/09,50,【魔法の姉妹ルルットリリィ】-ルルットリリィ-Calling,,,ラキア,
けんちぃ部屋,2026/05/09,50,†吸tie Ladies†(パート分け)【ver4】,となりの吸血鬼さん,ソフィー・トワイライト(富田美憂)、天野灯(篠原侑)、夏木ひなた(Lynn)、エリー(和氣あず未),りょ〜2,
naoo部屋,2026/05/09,50,Little Wish～lyrical step～,魔法少女リリカルなのは ED,田村ゆかり,ラキア,言ってしまった手前1曲だけw
冨塚部屋,2026/05/09,50,曇天,銀魂1期,OP,せれろん,3分丁度の筈
ながし部屋,2026/05/09,49,夏咲き恋花火(パート分け有),このはな綺譚 ED2,棗(諏訪彩花)・蓮(久保田梨沙),ハピネス,
ぬこ部屋,2026/05/09,49,恋はエクスプロージョン,恋は世界征服のあとで OP,オーイシマサヨシ feat.田村ゆかり,みにゅ,
タマ部屋,2026/05/09,49,【自動販売機に生まれ変わった俺は迷宮を彷徨う 3 ED】 めくるめくランデヴー(cut&コーラス入-on)_パート分け ／ FUWAMOCO,,,菖蒲,
けんちぃ部屋,2026/05/09,49,カメリア,エリスの聖杯 ED,田村ゆかり,ぴぴ,
naoo部屋,2026/05/09,49,いつも二人がいいね,かつて魔法少女と悪は敵対していた。 ED,"ミラ(CV:小野友樹),深森白夜(CV:中原麻衣)",にゃむい,
冨塚部屋,2026/05/09,49,戰鬥男孩(広東語),機動武闘伝Gガンダム,葉富生(ニコカラ),富居精市,
ながし部屋,2026/05/09,48,Windshifter【Ver2 最終話まで】,リンカイ!,佐々木李子,ネム,
ぬこ部屋,2026/05/09,48,シーサイド99,波打際のむろみさんED,"むろみさん(田村ゆかり),ひいちゃん(野中藍),隅田さん(上坂すみれ)",あにょん,
タマ部屋,2026/05/09,48,【はるかなレシーブ】Wish me luck!!!!(パート分け)(ver2)／大空遥(優木かな)、比嘉かなた(宮下早紀)、トーマス・紅愛(種﨑敦美)、トーマス・恵美理(末柄里恵),,,タマ兄,
けんちぃ部屋,2026/05/09,48,bookmarks (feat. 春茶)【Ver2 第11話まで】  キー変更： -3,ざつ旅-That's Journey-,Sizuk,千秋,那須や会津行ってきました
naoo部屋,2026/05/09,48,ポップ・スナック・ジャンクなHUNNY【パート分け】,カナン様はあくまでチョロい ED,あおぎり高校,naoo,来月の合唱の予習的な
冨塚部屋,2026/05/09,48,芽吹くとき,上伊那ぼたん、酔へる姿は百合の花,yonige,愁,
ながし部屋,2026/05/09,47,サブマリンユース,クラスで2番目に可愛い女の子と友だちになった OP,reGretGirl,ながし,
ぬこ部屋,2026/05/09,47,恋のヒメヒメぺったんこ,弱虫ペダル,姫野湖鳥(CV:田村ゆかり),加古,
タマ部屋,2026/05/09,47,【SI-VIS： The Sound of Heroes】[OP2]スーパーノヴァ(パート分け有・最終話反映)／SI-VIS,,,あきらん,
けんちぃ部屋,2026/05/09,47,めくるめくランデヴー【_パート分け】,自動販売機に生まれ変わった俺は迷宮を彷徨う 3 ED,FUWAMOCO,けんちぃ,ぴぴさん、赤ヨロ〜
naoo部屋,2026/05/09,47,CLEAR,カードキャプターさくら クリアカード編 OP,坂本真綾,雪兎,
冨塚部屋,2026/05/09,47,レーイレーイ～超絶最強アメちゃん Mix～(2パート)【ver2】,オンゲキ,高瀬 梨緒(CV:久保 ユリカ)、藤沢 柚子(CV:久保田 梨沙),たてやま,
ながし部屋,2026/05/09,46,逆様,氷の城壁 ED,ポルカドットスティングレイ,あやめ。,
ぬこ部屋,2026/05/09,46,偶然天使,極上生徒会 ED 1,極上生徒会執行部,コタ,
タマ部屋,2026/05/09,46,【ヤマノススメ Next Summit】想いのち晴れ(パート分け)／雪村あおい(井口裕香)、倉上ひなた(阿澄佳奈),,,ネム,
けんちぃ部屋,2026/05/09,46,MONSTER,ようこそ実力至上主義の教室へ 4th Season 2年生編1学期 OP,藍井エイル,サイバードラゴン,今期の、親の顔より聴いた曲
